rid,age,gender,wave,ethnicity,hispanic,educ
5f5d126e-8ebe-f62a-ea63-04954eb8e99f,NA,Male,3,White,0,College graduate
5f5d1271-aa51-75e2-299c-24733c522b3b,NA,Female,3,Other,0,College graduate
5f5d11ef-2a65-32d2-2614-04b2a2de3f16,71,Female,3,White,0,Some college
5f5d1227-d358-1964-7139-e37522ab426f,NA,Female,3,Other,1,High school graduate
5f5d1217-fee0-8cdd-3c3a-a35e8699dad3,40,Male,3,White,0,College graduate
5f5d11f9-ff88-5226-48d7-8dadb1987e1e,72,Female,3,White,0,Some college
5f5d11e5-7df6-3f60-5f65-bdec4f2aa378,NA,Male,3,White,0,College graduate
5f5d11da-1200-c271-fc4d-36cc78f1eb94,67,Female,3,White,0,College graduate
5f5d1238-5b91-e893-1f27-c73e4cd447b3,51,Female,3,White,0,Some college
5f5d123e-919a-bdab-a3e6-fbeb9db14131,31,Female,3,White,1,Some college
5f5d12fd-0c1b-b81e-d5c1-9e9640e0ca50,NA,Female,3,White,0,Some college
5f5d11a0-d90a-3495-13c9-7a6fda7da3c2,18,Female,3,White,0,High school graduate
5f5d11c3-2ea5-afb9-f842-3801c1a53a22,35,Male,3,White,0,College graduate
5f5d1274-b7e0-13ad-c1d2-4bb58a3a57fe,NA,Female,3,White,0,College graduate
5f5d11cd-cb71-41cf-d99c-60679dec946d,69,Female,3,White,0,College graduate
5f5d11e9-c1b2-1ddb-02a4-5cea5d13033d,66,Female,3,White,0,College graduate
5f5d11ff-9ac9-8bc4-62b2-1f640e064fc1,77,Male,3,White,0,College graduate
5f5d11f4-f970-2c43-3785-c3ec497de713,40,Female,3,White,0,College graduate
5f5d1245-2478-2b31-ddae-06d5ddaf9ac4,NA,Male,3,White,0,College graduate
5f5d1244-ec4a-20fd-2ad7-2cdf8e5ca000,20,Female,3,White,0,Some college
5f5d11ca-43f8-a5dc-02e6-1f90c223105e,49,Female,3,White,0,High school graduate
5f5d11fa-7578-dde4-4708-7a240bc83f7d,58,Female,3,White,0,High school graduate
5f5d11d1-80c4-a409-298a-7000c7d0ce14,85,Male,3,White,0,High school graduate
5f5d1281-261f-2d44-24b9-6e1ae245b264,25,Female,3,White,1,Some college
5f5d128d-c71f-a5ec-cc7b-a2c99b5e3970,NA,Female,3,White,0,College graduate
5f5d11be-bb2a-2bf1-a6f3-13d0224fef8d,65,Female,3,White,0,College graduate
5f5d11d9-cb71-d6e8-81cf-58cc37cf8f97,71,Female,3,White,0,Some college
5f5d11f8-f8ef-92b5-7195-eed92a3d0c38,71,Female,3,White,0,Some college
5f5d1245-66cf-f41c-5542-07d352b1463d,42,Male,3,White,0,College graduate
5f5d11c2-7e31-07fb-496c-28d71fd3b901,63,Female,3,White,0,College graduate
5f5d1221-4c81-ffeb-bb9e-93dbf098c955,68,Male,3,White,0,College graduate
5f5d1269-6636-b8d2-9329-eb0bd2f3fba3,NA,Female,3,White,0,Some college
5f5d11b6-92da-566c-dc1a-79c937ae3579,36,Male,3,White,0,College graduate
5f5d1240-03a5-1618-96ef-cf7a20a766a2,61,Female,3,White,0,High school graduate
5f5d1272-92b5-a1b1-a111-a78c92998b9f,67,Male,3,White,0,Some college
5f5d11e3-726f-427e-ae98-da4885837429,NA,Male,3,White,0,College graduate
5f5d134c-2f70-c733-f332-2a0877bf602f,23,Female,3,Other,0,College graduate
5f5d123a-5178-cb36-7db0-2073a840a27b,69,Female,3,White,0,Some college
5f5d1245-854d-6e74-253f-4e1e443fc8bc,40,Female,3,White,0,Some college
5f5d127b-deda-2053-5609-055c971ee290,36,Male,3,White,0,College graduate
5f5d1241-f208-e2dd-6760-0543d37f3761,54,Male,3,White,1,High school graduate
5f5d1229-3920-a49c-0e8d-a75e226a9157,70,Female,3,White,0,College graduate
5f5d1273-081e-6d7f-83f2-ce78a9da0eda,37,Male,3,White,1,Some college
5f5d1257-8728-8497-20ec-2e095f7ef19e,63,Female,3,White,0,Some college
5f5d12df-3c96-f884-bb93-bbd2cae6398e,29,Female,3,White,0,College graduate
5f5d11c0-1983-a1fe-8e4c-0aa4176d8f8c,77,Male,3,White,0,College graduate
5f5d130a-fa48-7452-2f4c-ac4f4a9af976,NA,Male,3,White,0,High school graduate
5f5d12df-d479-1460-e7dc-d411f1d8bb5d,67,Female,3,White,0,Some college
5f5d1290-0cca-a9dd-087e-7d31fbf5de12,76,Male,3,White,0,College graduate
5f5d1246-2770-1327-dbd9-7b1f3c893e66,52,Female,3,White,1,College graduate
5f5d121b-3aa4-bf3b-9f4c-c0cff40ddead,49,Male,3,White,0,College graduate
5f5d12ba-5669-9f72-3bf0-7880278921f2,44,Male,3,White,0,College graduate
5f5d1259-a41b-dd42-4c90-09523b986240,40,Male,3,White,0,Some college
5f5d11d6-2fb2-8ab6-0e13-6ce729498994,42,Male,3,White,0,College graduate
5f5d12f2-2c92-1d18-895c-2a9395aa07f8,75,Female,3,White,0,High school graduate
5f5d12f9-79c4-6829-49f5-ccdfc72ef420,48,Female,3,White,0,High school graduate
5f5d1268-00b2-c3d5-a0de-755fd1081c3c,34,Female,3,White,0,College graduate
5f5d12d6-7168-06f2-3c36-85eed0d3789e,69,Female,3,White,0,Some college
5f5d1377-9e48-3980-c500-9adfab1379ed,NA,Male,3,Other,0,College graduate
5f5d1220-0ebd-7631-24b1-d291d4d0a1ca,34,Female,3,White,0,Some college
5f5d13a2-cc91-6cb2-611d-b00666e868ee,NA,Female,3,White,1,Some college
5f5d133a-c91b-74c9-4cbb-9efdc3c675bb,67,Male,3,White,0,Some college
5f5d123b-29a3-9472-f433-e113e76e0448,42,Male,3,White,0,College graduate
5f5d11e9-b0b5-a30b-0404-5ccdfd3ca037,61,Female,3,White,0,College graduate
5f5d11f8-1a0b-f1bc-8cfc-43c26e796d3e,79,Male,3,White,0,Some college
5f5d1363-3739-0877-3f64-692f220f2303,64,Male,3,White,0,College graduate
5f5d12c1-1b26-1ac5-70a7-21e7785e2dfd,60,Male,3,White,NA,College graduate
5f5d1225-4a2b-a3a0-48e8-d7febb0383f3,33,Female,3,White,0,College graduate
5f5d11ea-10f0-c07d-34a2-54ef0ccbb7e1,44,Male,3,White,0,College graduate
5f5d11e5-c576-b562-1fe0-74cb38e40696,42,Male,3,White,0,College graduate
5f5d128e-c406-37b7-65e6-65ef1788024f,25,Female,3,White,1,College graduate
5f5d12cc-0266-3743-8365-6732a157f074,35,Female,3,White,0,Some college
5f5d1200-d26a-76b7-bd40-5d6939063239,42,Male,3,White,0,College graduate
5f5d134e-2a32-5703-27fb-5f3bf4bdd532,NA,Female,3,White,0,College graduate
5f5d123d-e5b2-9641-78d7-cd95b9eccf95,73,Female,3,White,0,College graduate
5f5d1342-9a02-60cb-3c2e-fa446fddbac0,NA,Female,3,White,0,College graduate
5f5d1393-39b3-ab62-7d4d-65a5d9f2b748,NA,Male,3,White,0,College graduate
5f5d11e2-7474-ca8f-bbcb-03d6c2154295,23,Female,3,White,0,High school graduate
5f5d13eb-e960-3c98-cda5-48303df3e21c,29,Female,3,White,0,College graduate
5f5d12db-9218-bae9-6edf-7b38f9e60a0f,41,Female,3,White,0,College graduate
5f5d134e-2dd9-87b9-3a85-78248410d1f6,NA,Female,3,White,1,Some college
5f5d128e-2888-e9bb-899c-4f3e0e190407,NA,Male,3,White,0,College graduate
5f5d130b-e97e-13e0-2dfb-31d6b7147aca,NA,Male,3,White,0,College graduate
5f5d121c-1121-0d38-a67f-01d8c87c3143,42,Male,3,White,0,College graduate
5f5d141c-d520-0877-5de5-c047f0a90638,21,Female,3,Other,0,Some college
5f5d12c6-6db8-c7bf-b3a6-0a27333cf189,NA,Female,3,Black,0,College graduate
5f5d12a0-cdf4-6719-eb1e-e061fc5b5e0c,NA,Male,3,White,0,College graduate
5f5d13dd-deb9-2245-e783-59e57b34d7bf,24,Male,3,Other,1,College graduate
5f5d144a-c9ad-fa96-9a4d-5ba6f2332efd,19,Male,3,Other,0,Some college
5f5d1334-c5b5-0543-9c8f-280acc09db5c,NA,Female,3,White,1,Some college
5f5d13f3-bf35-1661-ac0a-e6f209e6905c,31,Male,3,Black,1,High school graduate
5f5d1383-4187-1e8a-66c0-941b267e3167,NA,Male,3,White,1,College graduate
5f5d13ce-31e7-6d7e-f60e-62cd6b81d731,NA,Female,3,Black,0,Some college
5f5d1320-b403-f814-20d4-d38576c8de06,NA,Male,3,Other,1,High school graduate
5f5d139a-83f1-657c-631b-d673bffcc312,NA,Female,3,White,0,Some college
5f5d1330-3343-afa4-3b9b-ec71fa068a61,60,Male,3,White,0,College graduate
5f5d126d-77a0-29cb-1104-fb61b5774cb1,73,Female,3,White,0,College graduate
5f5d13d0-1c79-a7a4-037e-b366895806bc,NA,Male,3,White,0,College graduate
5f5d145d-6702-69d8-27c6-6576e6b40acc,21,Male,3,White,0,High school graduate
5f5d1293-5b8b-3296-8860-c7c51779b2b4,39,Male,3,Other,0,Some college
5f5d1433-3aef-d59d-6456-d5b45adf916e,23,Female,3,White,0,Some college
5f5d120e-7d78-c81b-eaa4-902e6fa98f05,39,Male,3,White,0,College graduate
5f5d13c4-84a3-170f-074e-f0c0982669bf,NA,Female,3,White,0,Some college
5f5d1372-c879-0630-516d-c2fd5fb05878,NA,Female,3,Black,0,College graduate
5f5d13a1-7eec-bb30-15d3-eb5ba78dfba9,NA,Female,3,White,0,Some college
5f5d1282-0e58-7cca-f572-b341f5016bbe,54,Male,3,Black,0,Non-high school graduate
5f5d13f7-9f94-12f9-f7f5-8e6dc867337e,54,Female,3,White,0,College graduate
5f5d124f-2820-6318-e087-96d6b2b6f65a,27,Female,3,White,0,Some college
5f5d1366-1789-91b7-e2fc-935a983edb6c,52,Male,3,White,0,High school graduate
5f5d1414-46ba-fa05-4d70-c2313d1da96c,NA,Male,3,White,0,College graduate
5f5d12b6-1fa1-34f0-d58e-0c56b7ec0cd0,NA,Male,3,White,0,College graduate
5f5d147c-146b-61ad-ff0d-a019e7ac1457,18,Female,3,White,0,Non-high school graduate
5f5d124a-f5da-cdaa-7100-23a99c2b43b8,NA,Male,3,White,0,College graduate
5f5d1301-45ea-2964-2a40-2fd1c290a6f2,44,Male,3,White,0,College graduate
5f5d1478-fbd0-9f4b-af49-e629aa891bf9,21,Female,3,Other,1,Some college
5f5d1242-3a70-d662-7221-f0320fe1dd08,43,Male,3,White,0,College graduate
5f5d1227-60da-61a6-630d-1ed3cb90e803,38,Male,3,White,0,College graduate
5f5d1464-a984-eace-f9af-c0150aff9ef4,26,Female,3,White,1,College graduate
5f5d12b2-513f-8877-0d31-24209cfe7b76,73,Male,3,White,0,Some college
5f5d12c9-8a21-6472-3eaf-81c55744afe2,NA,Male,3,White,0,College graduate
5f5d145c-59ae-bd2f-c1bf-ad5dd6d9a0d6,NA,Female,3,White,0,College graduate
5f5d1347-affe-471f-0a15-80f3820d8e6e,NA,Male,3,White,0,College graduate
5f5d1359-a9d6-4003-7f33-b83e1680313e,NA,Female,3,White,0,Non-high school graduate
5f5d1250-b2a4-7dc9-c500-fd76ec079d0b,52,Female,3,White,0,Some college
5f5d12ed-9eef-026e-da21-1a2323294bcc,42,Male,3,White,0,College graduate
5f5d142a-e879-b737-43c0-8e72bef1cb73,21,Male,3,White,0,High school graduate
5f5d142f-a9f4-18fb-1b22-f22506939209,27,Female,3,White,0,High school graduate
5f5d13f6-0059-e30e-4b86-40031117578a,21,Female,3,Other,1,Some college
5f5d1414-49e5-d31a-afd2-10aa71f45fab,51,Female,3,White,0,High school graduate
5f5d11fd-2c45-e764-6c9c-97ae2254524c,40,Male,3,White,0,College graduate
5f5d1431-9ff9-41d5-e453-a4e156d17542,NA,Male,3,White,0,College graduate
5f5d14a5-ab6a-59ed-b180-389ec5f4aeff,25,Female,3,Other,1,College graduate
5f5d140f-d6ea-f349-2181-85df2ea44580,35,Female,3,White,0,College graduate
5f5d14a5-fde5-06e0-3eba-d35b6ae84f31,23,Male,3,Other,1,High school graduate
5f5d147c-a081-09e8-ff84-12e9c87c4b74,NA,Male,3,White,0,College graduate
5f5d1466-6038-d137-54b1-69899b257eb2,35,Female,3,White,0,Some college
5f5d138b-a32e-508a-255b-1aef53195d10,NA,Male,3,White,0,College graduate
5f5d1445-bfaf-d5e2-e757-e893266fc744,NA,Male,3,Other,0,High school graduate
5f5d11f4-40fe-c983-6833-114db88c9760,60,Male,3,Black,0,College graduate
5f5d11fb-bc77-c076-6d67-55d063f2aed6,42,Male,3,White,0,College graduate
5f5d11e4-811e-8a19-7430-d8b9bdc36191,32,Female,3,Black,1,NA
5f5d150e-b5eb-72f5-3115-e1aad08bb517,30,Female,3,Other,0,High school graduate
5f5d1437-bb05-9c6a-f00c-a7e0dbd3ed51,91,Female,3,White,0,College graduate
5f5d1454-400b-6ff4-9041-eda22f290dae,66,Male,3,White,0,College graduate
5f5d1441-4089-6276-447c-1598359017b9,NA,Female,3,White,0,Some college
5f5d1443-407e-1a45-d984-9707eb4819cb,24,Female,3,Black,1,College graduate
5f5d135f-b1a3-f103-ab7d-b993f5463fb4,NA,Male,3,White,0,College graduate
5f5d12fb-c967-8b09-39ba-65a7bc945e0e,58,Male,3,White,0,Some college
5f5d1441-fe95-d8ec-c7fb-00fec466d359,39,Female,3,Black,0,College graduate
5f5d142e-23fb-5897-0142-30163816d7ea,42,Male,3,White,0,College graduate
5f5d14be-019c-2785-8561-db59c2c140d7,39,Female,3,White,0,Some college
5f5d14bc-1d79-ecab-7d18-ea131a3d99b7,60,Female,3,White,0,High school graduate
5f5d1312-4144-c3af-4b59-5bf5fb572bd8,NA,Male,3,White,0,College graduate
5f5d144d-5d26-5a5f-273b-c88986a0dac8,31,Female,3,White,0,College graduate
5f5d1428-ea91-f71d-d762-05ea6529f325,33,Male,3,White,0,College graduate
5f5d14ca-3315-d79c-3081-895f2b0aeec6,31,Male,3,White,0,Some college
5f5d138a-c923-096b-6836-5c270d7a4d9f,NA,Male,3,White,0,College graduate
5f5d12d8-f499-b090-330f-0317628fd998,38,Female,3,White,0,College graduate
5f5d1431-b068-622d-8fd5-62968864972f,23,Female,3,White,0,High school graduate
5f5d12a5-f8de-ff27-ea16-c5b76f2eaf8e,NA,Male,3,White,0,College graduate
5f5d1235-1e60-7b6a-109d-03898795bac1,42,Male,3,White,0,College graduate
5f5d148f-3cbc-346d-4e7d-1a496bf6aad7,65,Male,3,White,0,College graduate
5f5d13d6-9c84-914a-a62d-7e7129f88cec,NA,Male,3,White,0,College graduate
5f5d14a6-8e1b-e780-f645-c4cd5e471eb5,34,Male,3,Black,0,High school graduate
5f5d141f-d504-d5f8-abb1-eb84632fbc1d,53,Female,3,White,0,College graduate
5f5d143d-da8a-09b2-047a-81095109e2b4,37,Male,3,White,0,College graduate
5f5d14e9-02b4-34cc-bd96-7efcc6979e99,47,Female,3,White,0,High school graduate
5f5d148e-6fc1-aca2-5296-c5ca91c97576,33,Male,3,Black,0,Non-high school graduate
5f5d132f-45c3-322b-5d5a-01abc9de71ad,40,Male,3,White,0,College graduate
5f5d121d-0bf7-70d0-6383-26bf8d02022a,44,Male,3,White,0,College graduate
5f5d14b1-4533-d4f7-afe6-22ade5f85e91,19,Female,3,Other,1,High school graduate
5f5d1553-2f4c-c2dc-65b3-d66542d6b621,27,Female,3,White,0,College graduate
5f5d1558-f69b-65ef-cbf1-07496b57a810,69,Female,3,White,0,College graduate
5f5d14d2-3cf7-f741-543e-36c7548c9be5,50,Female,3,White,0,High school graduate
5f5d152b-0dad-7474-1dbf-29cc588db820,31,Male,3,Black,0,College graduate
5f5d150e-e68d-4faf-6df5-a64594f786b8,43,Female,3,White,0,College graduate
5f5d1486-eb0e-ed3a-8bee-30d5d8e3c974,48,Female,3,White,0,Some college
5f5d1472-0ce5-dfbe-959f-0bf6bc645f40,NA,Male,3,White,0,College graduate
5f5d14e5-6647-3ad3-2b2d-07a2210ef466,54,Male,3,White,0,Some college
5f5d1327-f51e-a578-5920-2b20e0c09a7a,50,Male,3,White,0,College graduate
5f5d1505-5598-adfa-f178-a959aaa8a2dd,45,Female,3,Black,0,Some college
5f5d14d1-ead1-66a8-6356-0725370827b3,25,Female,3,Black,0,Some college
5f5d1484-117c-c0b4-91a3-fdf126e45f5a,36,Male,3,White,0,College graduate
5f5d14e0-a9c8-facb-176f-f155f2ca9a24,NA,Male,3,White,0,College graduate
5f5d149e-eaab-70f1-df92-afa57568fa6d,44,Female,3,White,0,College graduate
5f5d11ef-cf58-1fe4-8add-0c33fe5168dc,61,Male,3,White,0,College graduate
5f5d1535-d920-27b7-6f5d-78457c41ebf1,47,Male,3,White,0,Some college
5f5d1565-89c6-c0fd-d6c6-d31f1655ea85,42,Male,3,White,0,College graduate
5f5d1344-a031-61ae-7fbc-364b77a5de95,NA,Male,3,White,0,College graduate
5f5d144b-17e5-10ea-30ca-6ef11eeeeca7,NA,Male,3,White,0,College graduate
5f5d1547-a4e3-2518-c4ed-4035a3533822,35,Male,3,Other,0,Some college
5f5d1429-5881-aedf-d6c3-494bec331ff7,66,Male,3,White,0,Some college
5f5d156d-b6a1-1c6c-2365-309b56206317,31,Female,3,White,0,High school graduate
5f5d153e-bef7-b5ab-98d4-6836ce3afca3,57,Female,3,White,0,Some college
5f5d1571-5976-e25f-c463-982c3f491eb2,57,Male,3,Other,0,College graduate
5f5d149a-c6ad-6b4d-49d3-efa504d80eec,35,Female,3,White,0,College graduate
5f5d11ef-b7c6-4686-9b7a-8c2aa6bc0d7d,41,Male,3,White,0,College graduate
5f5d1594-c243-0cd6-9d9b-57da2a0f18c5,26,Female,3,White,0,College graduate
5f5d1572-850c-3d76-1778-ea8dcb69c734,26,Male,3,Other,0,College graduate
5f5d152f-e98a-7c5a-a6b0-b8b6620ba3ac,56,Female,3,White,0,Some college
5f5d1518-8036-c070-d7a1-3e1bbce19669,46,Female,3,White,1,Some college
5f5d1505-6542-4641-118d-77ef541ffacc,NA,Female,3,White,0,College graduate
5f5d1576-1c64-4538-aa40-836ca174deb9,23,Female,3,White,0,Non-high school graduate
5f5d1580-c89c-8b1a-36da-4c62fef74e7c,21,Female,3,Black,0,High school graduate
5f5d151f-3b67-2f86-5b32-0f05f6b77041,26,Female,3,White,0,Some college
5f5d1522-e192-a45a-9a05-9d4f172cdd53,NA,Female,3,White,0,High school graduate
5f5d14ef-5760-58bc-4b06-ced939f6b094,27,Male,3,Other,0,High school graduate
5f5d1315-923b-7893-5382-df01db209273,NA,Male,3,White,0,College graduate
5f5d1557-3852-4ca4-c019-a04672b53976,38,Male,3,White,0,College graduate
5f5d1374-fc6d-1d9f-afa3-b8760d2d4a62,30,Female,3,White,1,High school graduate
5f5d154e-8c42-7f30-17de-5d23bcd97160,42,Female,3,White,0,College graduate
5f5d14ad-af19-a407-127f-fc9a31b3a3b7,33,Female,3,White,0,College graduate
5f5d13e3-2cd6-8850-29b7-9dff614db027,NA,Male,3,White,0,College graduate
5f5d1234-4405-3ae8-6137-412683a9d614,40,Male,3,White,0,College graduate
5f5d1470-3bfa-af43-cb9e-70b5cbbd93ff,30,Female,3,Black,0,College graduate
5f5d14db-8c05-f4d9-4f88-df20179baf6e,NA,Male,3,White,0,College graduate
5f5d1512-0086-d3ff-3469-3251f342aeaa,NA,Female,3,White,0,College graduate
5f5d14df-30f9-9108-b245-f8c5e804ca0d,NA,Female,3,White,0,College graduate
5f5d151b-ed3c-7dc0-c65e-1d2f5b6dce69,24,Female,3,White,0,College graduate
5f5d1582-46bc-fc4d-fd0e-a8956064c476,NA,Female,3,White,0,Some college
5f5d13fa-d3a3-a52b-c93d-b130bd8968aa,NA,Male,3,White,0,College graduate
5f5d14b7-b631-4f44-8ae9-1e03acbc81e8,43,Male,3,White,0,College graduate
5f5d1552-5a09-3003-157e-85f9814c7d95,NA,Female,3,Other,0,High school graduate
5f5d154c-8aff-ce01-8b6e-38bf3cbae7a3,58,Male,3,Other,0,College graduate
5f5d155d-95db-9fcc-cae3-93bff3bc9817,34,Female,3,White,0,College graduate
5f5d1568-b4ac-22e0-2ad0-07ee4084f157,29,Male,3,White,0,College graduate
5f5d156b-65b9-a3bd-dbb6-70280deff04d,25,Male,3,White,0,High school graduate
5f5d146e-0adb-32ff-1c8c-1d7ef2127830,27,Female,3,Other,1,College graduate
5f5d13c3-1154-0ad2-89c9-8a9928150c60,NA,Male,3,White,0,College graduate
5f5d1549-b40c-b563-13ed-71752ef30d26,66,Male,3,White,0,Some college
5f5d14bb-c5d9-7033-aea0-8cc735af37e3,32,Male,3,White,0,College graduate
5f5d14fc-a037-6cb9-763e-bd53c5d1261f,42,Male,3,White,0,College graduate
5f5d1555-f645-35c6-665d-790d2cd5872d,19,Female,3,White,0,Some college
5f5d1519-93c4-7d46-f479-11da77155cb1,NA,Male,3,White,0,College graduate
5f5d14d8-f8f2-1cf6-dab7-1ab62a385aee,63,Male,3,White,0,College graduate
5f5d157d-46f9-8ec7-55da-8471b1bbfc8e,57,Female,3,White,0,College graduate
5f5d144c-ce87-23b8-0bbb-a6aeea122543,27,Male,3,White,0,Some college
5f5d149f-7709-bfbc-7cbf-ca9aa668c419,52,Female,3,Other,1,Some college
5f5d1516-d3bf-1d8e-42d6-09a40a9cc588,26,Male,3,White,1,High school graduate
5f5d153e-c5f3-3792-f952-81ba4b2226e2,50,Female,3,White,0,Some college
5f5d15a0-3f90-0381-5218-24d4a96c0970,20,Female,3,White,1,Some college
5f5d158b-bf53-a2ed-31bf-e72f5ee50f74,43,Male,3,White,0,College graduate
5f5d1524-63d1-9d75-ee3c-355dc2eebede,37,Female,3,White,0,College graduate
5f5d1228-da7c-5913-3b24-8056a644afc9,42,Female,3,White,0,College graduate
5f5d14e1-27ef-ac8e-2357-2d3473f26373,53,Male,3,White,0,High school graduate
5f5d1509-49f4-b07b-50fc-b110badc4865,29,Female,3,Other,1,College graduate
5f5d1294-69bf-a37c-d46b-804a51336d30,NA,Male,3,White,0,College graduate
5f5d1577-6a26-d8c5-623a-f37b4dd716de,21,Female,3,Other,0,High school graduate
5f5d1407-11da-2061-34f3-73c7f556a3e2,NA,Female,3,White,0,College graduate
5f5d1523-e9f7-9156-55ac-74a4eecb9162,65,Female,3,Other,0,College graduate
5f5d14c5-39d3-1df9-e938-bbf8920c8c2c,37,Female,3,White,0,High school graduate
5f5d1582-49d9-d203-759a-92e40719dcb1,37,Female,3,White,0,Non-high school graduate
5f5d147a-bd3a-e0ef-4e5a-e59adee26254,36,Female,3,White,0,Some college
5f5d1374-65ff-8c8f-6121-59d7f1f21a20,NA,Female,3,White,0,College graduate
5f5d156c-828c-9d28-0ed5-ccf5d1ab0f9e,22,Male,3,White,0,High school graduate
5f5d1487-7853-b2d4-8699-c1794fd0c0eb,18,Male,3,Black,0,High school graduate
5f5d153e-44ef-0519-ec49-6295b2c65137,45,Male,3,White,0,College graduate
5f5d14f3-371e-719b-2900-2dee0abae159,44,Male,3,White,0,Some college
5f5d13fb-c349-6135-0a95-35aaa7f5e4e2,47,Female,3,White,0,Some college
5f5d1425-26e9-d26c-fd64-6e7bf4bea03b,57,Female,3,White,0,High school graduate
5f5d1529-f76b-bd5e-176b-27ac499c5c9b,21,Male,3,Black,0,High school graduate
5f5d14e7-282f-c02b-da81-a18e682c6fd1,43,Male,3,White,0,High school graduate
5f5d135f-ee55-bc8f-987d-63a26774790a,NA,Female,3,Other,0,College graduate
5f5d153e-5163-459d-294d-84a3ffdd5d30,40,Male,3,Black,0,Some college
5f5d14f6-8ec2-daa4-4b10-6130a565c059,42,Female,3,White,0,College graduate
5f5d150d-7284-20b5-1daa-9f958d3ebc84,48,Female,3,White,0,College graduate
5f5d158d-20d3-82f5-de59-ffaa24e8b030,35,Male,3,Other,0,College graduate
5f5d1469-8f7a-9382-e5a5-8facdd97d950,29,Male,3,White,0,College graduate
5f5d136d-76e8-3453-bf32-a4c2d0ffe247,NA,Male,3,Other,0,High school graduate
5f5d151f-e710-7ea8-8805-27d5a5926a46,37,Female,3,White,0,College graduate
5f5d1563-d3ad-1fa6-9bb0-c8761cf79029,20,Female,3,Black,0,High school graduate
5f5d147d-1012-3e26-f602-5c24c9097233,40,Male,3,White,0,High school graduate
5f5d14ec-ae25-ae5c-6ff7-f4d504316415,NA,Female,3,White,0,College graduate
5f5d12d8-1523-5930-d97c-0959a2bdb42f,69,Female,3,Black,0,High school graduate
5f5d142c-b756-a963-fe9c-290ea07f11bb,NA,Male,3,White,1,Non-high school graduate
5f5d14f5-74ee-c924-350e-f49c800f0a43,59,Male,3,White,1,College graduate
5f5d14e5-f0d7-eb0f-bc3b-ec97d783416e,38,Female,3,Black,0,College graduate
5f5d149e-3e93-d38f-9570-6d9ef196adb2,22,Male,3,White,1,Some college
5f5d1578-9a67-e36e-4620-dbc74caf2d4c,26,Male,3,White,0,College graduate
5f5d1536-cb4d-eeb6-2af6-8f2529df34f0,29,Female,3,White,0,High school graduate
5f5d13f0-627f-75cd-0cf1-36b071edfc89,NA,Male,3,White,0,College graduate
5f5d1513-ef63-4419-9ab4-56e37bbeefc4,41,Male,3,White,0,College graduate
5f5d1599-8cc9-d97d-d2e6-42c4be4e5034,42,Male,3,White,0,College graduate
5f5d13f5-62e6-62e3-8fc0-35339cffd890,26,Male,3,Other,1,College graduate
5f5d152a-777f-50a5-d3f2-c2523bd6aa22,21,Male,3,Other,0,Some college
5f5d1367-1942-8d30-9de8-d1374db976ff,NA,Male,3,White,0,College graduate
5f5d155b-2b6c-720a-5d3b-dd7ee383a011,35,Female,3,White,0,Some college
5f5d14ff-1cf6-20a3-6e21-e0a1de1b6c1c,26,Male,3,Other,0,College graduate
5f5d1505-8af8-ca1f-bca9-e20511b6e319,NA,Female,3,White,0,Some college
5f5d158d-a010-12a0-7430-48defe5b12f3,41,Male,3,White,0,Some college
5f5d141c-0227-07ac-ec2d-afeda1d389b1,37,Female,3,White,0,High school graduate
5f5d14d5-606e-370a-270e-656d31ec26f6,37,Female,3,White,0,College graduate
5f5d14b7-0298-e40c-d50d-44339835817d,59,Female,3,White,0,College graduate
5f5d153c-6f54-518d-23b0-3eb08da3477d,29,Male,3,White,0,College graduate
5f5d14cb-3e51-70da-ab4a-80feba9a4b38,49,Female,3,White,0,Some college
5f5d1518-f54b-be10-5c59-6e777bdb353a,41,Female,3,Other,0,College graduate
5f5d14bd-a7f8-8ffd-e39b-e0d983a5c124,31,Female,3,White,0,Some college
5f5d153b-692f-e55a-44c9-0a1191179a38,40,Male,3,White,0,College graduate
5f5d1454-b354-3de6-3129-961ca58a8200,59,Male,3,Other,0,Some college
5f5d1523-29a4-cfda-2c58-f5ef6a4b93e3,39,Male,3,White,0,High school graduate
5f5d155f-cb51-ef9c-ec40-847bf7bfc734,31,Male,3,Black,0,Some college
5f5d14ef-f36d-6297-895b-0ba289202794,36,Female,3,White,0,College graduate
5f5d14c5-84f2-ee56-e3f5-1b00016444d1,29,Male,3,White,0,Some college
5f5d1569-65b8-ff89-7e36-9421e2d8fe02,24,Male,3,Black,1,High school graduate
5f5d14aa-e11f-f3d2-7a12-01994714630a,39,Male,3,Other,0,College graduate
5f5d154b-a8c4-220c-70b3-fe929ab29584,57,Female,3,White,0,Some college
5f5d1519-b314-e5af-7088-8fe7c0595c90,25,Male,3,White,0,Some college
5f5d1511-2d3f-15e2-de66-bfadb43fd442,40,Male,3,White,0,College graduate
5f5d149f-8be3-e790-80dc-07a3d0530a50,45,Male,3,White,0,College graduate
5f5d1541-5864-5141-8c96-bf5f4f9f7bf8,NA,Female,3,White,0,Some college
5f5d1519-3b97-eaa4-6cb9-036d8c48dfa5,NA,Male,3,Other,0,Non-high school graduate
5f5d12e6-009d-545d-1e67-e9c4e538a3d1,31,Female,3,White,0,High school graduate
5f5d1580-58de-9405-88ab-dd18cc7731e5,39,Female,3,Other,0,College graduate
