rid,wave,sex_cnt,age_cnt
5eebde39-5e60-6c6d-3f4f-e2ad0045b550,2,Female,60
5eebde39-5e60-6c6d-3f4f-e2ad0045b550,2,Female,35
5eebde3d-9a52-359a-263c-801c85b39561,2,Female,7
5eebde3d-9a52-359a-263c-801c85b39561,2,Female,42
5eebde3d-9a52-359a-263c-801c85b39561,2,Female,49
5eebde3e-01d7-f4ca-c27b-100d80ba6f11,2,Male,35
5eebde3e-01d7-f4ca-c27b-100d80ba6f11,2,Female,30
5eebde3e-01d7-f4ca-c27b-100d80ba6f11,2,Male,32
5eebde3e-b62a-f5b7-5007-f82be72b6693,2,Male,44
5eebde3f-10f5-8ef8-6f53-5666a7b7960e,2,Male,34
5eebde40-bf1b-653a-e485-817b688c175d,2,Female,59
5eebde40-bf1b-653a-e485-817b688c175d,2,Female,20
5eebde40-bf1b-653a-e485-817b688c175d,2,Male,59
5eebde42-00a6-1cf3-d8a8-470b37c6df61,2,Female,33
5eebde42-00a6-1cf3-d8a8-470b37c6df61,2,Female,33
5eebde42-00a6-1cf3-d8a8-470b37c6df61,2,Female,55
5eebde43-b0b5-7067-3034-6f6d281e505d,2,Male,30
5eebde43-b0b5-7067-3034-6f6d281e505d,2,Male,30
5eebde43-b0b5-7067-3034-6f6d281e505d,2,Female,15
5eebde45-b033-c934-5f9e-26a96dbf18b4,2,Male,27
5eebde46-d5b6-62c1-ac58-02d1373abdd4,2,Male,14
5eebde46-d5b6-62c1-ac58-02d1373abdd4,2,Female,14
5eebde46-d5b6-62c1-ac58-02d1373abdd4,2,Female,14
5eebde49-d9bf-b003-033a-ac436d2b4bde,2,Female,1
5eebde49-d9bf-b003-033a-ac436d2b4bde,2,Female,32
5eebde49-d9bf-b003-033a-ac436d2b4bde,2,Female,15
5eebde4b-ed56-969b-2863-2c820c00c9f7,2,Female,32
5eebde4b-ed56-969b-2863-2c820c00c9f7,2,Male,30
5eebde4d-7be9-bed0-c66a-215bbbbe9a8e,2,Male,50
5eebde4d-f8f1-4689-baaf-6f586ba57595,2,Male,50
5eebde4d-f8f1-4689-baaf-6f586ba57595,2,Female,60
5eebde4d-f8f1-4689-baaf-6f586ba57595,2,Female,45
5eebde4e-ad83-3d1f-198e-b67ff5d4a5d9,2,Female,30
5eebde50-61ad-be42-d273-bea62221efa7,2,Male,18
5eebde50-61ad-be42-d273-bea62221efa7,2,Male,20
5eebde54-4445-88ec-5733-77fbe1343416,2,Female,28
5eebde54-4445-88ec-5733-77fbe1343416,2,Female,50
5eebde54-ee03-c4e3-bcc3-a396347fe7f9,2,Female,44
5eebde56-5eef-272a-4f25-6193eeea6165,2,Female,25
5eebde56-5eef-272a-4f25-6193eeea6165,2,Female,5
5eebde56-5eef-272a-4f25-6193eeea6165,2,Male,1
5eebde56-cc35-e390-c9b9-61ca5045ad3f,2,Male,11
5eebde56-cc35-e390-c9b9-61ca5045ad3f,2,Male,28
5eebde56-cc35-e390-c9b9-61ca5045ad3f,2,Male,22
5eebde57-d2ad-8ad4-80f6-845d232ada29,2,Female,35
5eebde57-d2ad-8ad4-80f6-845d232ada29,2,Male,65
5eebde57-d2ad-8ad4-80f6-845d232ada29,2,Female,23
5eebde58-40b8-6cab-0144-400d8f56af22,2,Female,36
5eebde58-40b8-6cab-0144-400d8f56af22,2,Male,39
5eebde58-40b8-6cab-0144-400d8f56af22,2,Female,11
5eebde5c-fa75-afbc-f017-8b3f90e95ca8,2,Female,33
5eebde5c-fa75-afbc-f017-8b3f90e95ca8,2,Male,45
5eebde5c-fa75-afbc-f017-8b3f90e95ca8,2,Male,32
5eebde5f-d499-c07b-4b4e-3bd538243924,2,Male,40
5eebde61-a910-6c4f-e6ef-c237a32a91d7,2,Female,26
5eebde61-a910-6c4f-e6ef-c237a32a91d7,2,Male,33
5eebde63-cd4f-46f5-88f1-94b2440b04a7,2,Male,24
5eebde63-cd4f-46f5-88f1-94b2440b04a7,2,Male,26
5eebde63-cd4f-46f5-88f1-94b2440b04a7,2,Male,27
5eebde65-176c-d77a-43cf-386aba2677e0,2,Male,40
5eebde65-176c-d77a-43cf-386aba2677e0,2,Female,34
5eebde65-176c-d77a-43cf-386aba2677e0,2,Male,10
5eebde66-829b-d98f-0b7e-7990ec898d78,2,Male,62
5eebde69-3e89-7507-cdc7-dfdf46039815,2,Male,51
5eebde69-3e89-7507-cdc7-dfdf46039815,2,Male,51
5eebde69-3e89-7507-cdc7-dfdf46039815,2,Male,51
5eebde6a-970b-9946-d9d9-08d3fd50554d,2,Male,40
5eebde6a-970b-9946-d9d9-08d3fd50554d,2,Male,20
5eebde6a-970b-9946-d9d9-08d3fd50554d,2,Female,30
5eebde6e-83e8-5666-4948-88ee4b704271,2,Male,61
5eebde6e-83e8-5666-4948-88ee4b704271,2,Female,67
5eebde6e-e89c-345a-eecc-4ac80c3b2961,2,Female,35
5eebde6e-e89c-345a-eecc-4ac80c3b2961,2,Male,45
5eebde6e-e89c-345a-eecc-4ac80c3b2961,2,Female,30
5eebde6f-52d3-d781-d408-1afc7bfecc91,2,Female,25
5eebde70-05c0-9d51-7176-183492d09af0,2,Female,17
5eebde70-05c0-9d51-7176-183492d09af0,2,Male,18
5eebde70-05c0-9d51-7176-183492d09af0,2,Female,50
5eebde71-303e-ec95-2818-9b95c988fd1a,2,Female,55
5eebde76-bb91-9f07-93bc-09c435693a98,2,Male,45
5eebde76-bb91-9f07-93bc-09c435693a98,2,Female,54
5eebde76-bb91-9f07-93bc-09c435693a98,2,Female,24
5eebde7c-6923-a34d-edea-c52488c4a928,2,Male,45
5eebde7c-6923-a34d-edea-c52488c4a928,2,Female,38
5eebde7c-6923-a34d-edea-c52488c4a928,2,Male,12
5eebde7c-9690-c9d1-1a46-c0174e38a3e9,2,Female,28
5eebde7c-9690-c9d1-1a46-c0174e38a3e9,2,Male,1
5eebde7d-343c-7ede-505c-c1ee6a33dd11,2,Female,60
5eebde7d-be20-6b27-6234-497497714fd3,2,Male,42
5eebde7d-be20-6b27-6234-497497714fd3,2,Male,42
5eebde7d-be20-6b27-6234-497497714fd3,2,Male,36
5eebde7e-ec7f-ff1f-31e6-e6ef2b38d666,2,Male,23
5eebde7f-6977-8a36-bb95-81d7af03e22d,2,Female,26
5eebde7f-7943-5d33-2b69-ef13de61d5ad,2,Male,51
5eebde80-0715-6c08-6755-1fe7289e3bc9,2,Male,40
5eebde80-0715-6c08-6755-1fe7289e3bc9,2,Female,39
5eebde80-0715-6c08-6755-1fe7289e3bc9,2,Female,12
5eebde82-9e75-0aed-6de7-45e1ad62118b,2,Male,21
5eebde82-9e75-0aed-6de7-45e1ad62118b,2,Female,50
5eebde82-9e75-0aed-6de7-45e1ad62118b,2,Male,55
5eebde83-227f-f590-6d45-37f6f1d17a54,2,Male,60
5eebde83-227f-f590-6d45-37f6f1d17a54,2,Female,30
5eebde83-8059-d023-3247-15b5f4081591,2,Female,50
5eebde83-8059-d023-3247-15b5f4081591,2,Male,30
5eebde83-8059-d023-3247-15b5f4081591,2,Female,50
5eebde84-d2db-7fe9-fe5b-cea2dc5ddc78,2,Female,20
5eebde84-d2db-7fe9-fe5b-cea2dc5ddc78,2,Female,20
5eebde85-45c3-f425-f83b-b8f3db3cf386,2,Female,65
5eebde85-45c3-f425-f83b-b8f3db3cf386,2,Male,43
5eebde85-45c3-f425-f83b-b8f3db3cf386,2,Male,66
5eebde85-9d47-0bac-d9ce-cf0060549ea8,2,Male,50
5eebde85-9d47-0bac-d9ce-cf0060549ea8,2,Male,24
5eebde85-9d47-0bac-d9ce-cf0060549ea8,2,Female,25
5eebde88-0659-a497-385f-abe91b20939d,2,Female,54
5eebde8c-768f-b36a-4b56-4edf34e25ddd,2,Female,57
5eebde8d-d91b-6487-d571-0e5c64a8bc63,2,Male,45
5eebde90-ad10-88a9-2931-546ea5c9dd0d,2,Male,39
5eebde90-ad10-88a9-2931-546ea5c9dd0d,2,Male,39
5eebde90-ad10-88a9-2931-546ea5c9dd0d,2,Male,35
5eebde98-f77f-a140-506a-b2614a3fd442,2,Male,30
5eebde98-f77f-a140-506a-b2614a3fd442,2,Male,35
5eebde99-ac30-3e67-3113-5d9868d962fc,2,Female,75
5eebde9a-a82c-aae2-11bd-999fbd4a865d,2,Male,50
5eebde9a-a82c-aae2-11bd-999fbd4a865d,2,Female,80
5eebde9a-a82c-aae2-11bd-999fbd4a865d,2,Female,30
5eebde9a-f98f-2743-9c6c-65a09a80da2c,2,Female,25
5eebde9a-f98f-2743-9c6c-65a09a80da2c,2,Male,4
5eebde9a-f98f-2743-9c6c-65a09a80da2c,2,Female,25
5eebde9b-2e2b-abc6-c9fb-ca9eaa1d105e,2,Female,30
5eebde9b-2e2b-abc6-c9fb-ca9eaa1d105e,2,Male,40
5eebde9b-2e2b-abc6-c9fb-ca9eaa1d105e,2,Female,28
5eebde9b-72b2-f460-97eb-488cbc1b4e31,2,Female,65
5eebde9b-72b2-f460-97eb-488cbc1b4e31,2,Male,70
5eebde9b-72b2-f460-97eb-488cbc1b4e31,2,Female,45
5eebde9b-f0c6-241d-95e5-4d3d51d2c3cc,2,Female,45
5eebde9b-f0c6-241d-95e5-4d3d51d2c3cc,2,Female,60
5eebde9b-f0c6-241d-95e5-4d3d51d2c3cc,2,Male,30
5eebde9c-0245-673a-e0b0-7a347d3c0afa,2,Male,30
5eebdea0-88e7-bbc6-0a0f-61f7c374c510,2,Female,69
5eebdea4-5716-c5df-5723-887719881c39,2,Male,38
5eebdea4-bf42-87ff-c80f-019d16afba52,2,Female,39
5eebdea4-bf42-87ff-c80f-019d16afba52,2,Male,20
5eebdea4-bf42-87ff-c80f-019d16afba52,2,Female,45
5eebdea5-42cd-66fa-0b75-ef3e5a1ba131,2,Female,39
5eebdea5-42cd-66fa-0b75-ef3e5a1ba131,2,Female,5
5eebdea5-42cd-66fa-0b75-ef3e5a1ba131,2,Female,7
5eebdea9-e883-c4aa-05c1-b81074aa87d6,2,Female,26
5eebdea9-e883-c4aa-05c1-b81074aa87d6,2,Female,40
5eebdea9-e883-c4aa-05c1-b81074aa87d6,2,Female,35
5eebdeaa-4e71-c28b-4cb5-c9ea2b65a716,2,Male,65
5eebdeaa-4e71-c28b-4cb5-c9ea2b65a716,2,Female,31
5eebdeab-2d4d-11b1-a7e4-0b66167a3e11,2,Female,40
5eebdeab-2d4d-11b1-a7e4-0b66167a3e11,2,Female,25
5eebdeab-2d4d-11b1-a7e4-0b66167a3e11,2,Female,30
5eebdeab-8177-d55d-9479-fce817da339c,2,Female,85
5eebdeab-8177-d55d-9479-fce817da339c,2,Male,85
5eebdeab-8177-d55d-9479-fce817da339c,2,Male,45
5eebdeab-8726-7c7e-72ed-abc1fadf7661,2,Male,59
5eebdeab-8726-7c7e-72ed-abc1fadf7661,2,Female,37
5eebdeab-8726-7c7e-72ed-abc1fadf7661,2,Female,42
5eebdeac-7a3f-0b6f-986e-1d0cd64d155d,2,Female,21
5eebdeac-7a3f-0b6f-986e-1d0cd64d155d,2,Female,22
5eebdeac-7a3f-0b6f-986e-1d0cd64d155d,2,Female,21
5eebdeac-c87c-e334-687a-9c5e7a599398,2,Female,58
5eebdeaf-3677-6c47-99db-cd0c92133f0f,2,Female,38
5eebdeaf-3677-6c47-99db-cd0c92133f0f,2,Female,69
5eebdeb0-e267-9fcd-9bf2-39a609b62ff7,2,Male,34
5eebdeb0-e267-9fcd-9bf2-39a609b62ff7,2,Male,43
5eebdeb0-e267-9fcd-9bf2-39a609b62ff7,2,Male,45
5eebdeb1-5572-73ce-a2d1-ba2b63762897,2,Female,38
5eebdeb1-573f-4bb0-7c1e-bb4cad1c3971,2,Female,45
5eebdeb1-573f-4bb0-7c1e-bb4cad1c3971,2,Female,60
5eebdeb1-573f-4bb0-7c1e-bb4cad1c3971,2,Male,35
5eebdeb3-1008-d14b-d9f5-be3bfbdff78a,2,Male,14
5eebdeb3-1008-d14b-d9f5-be3bfbdff78a,2,Female,44
5eebdeb4-1667-2f4c-df94-da14102efa39,2,Female,72
5eebdeb5-1f9e-f60a-4206-5626c1c01c0e,2,Male,40
5eebdeb5-1f9e-f60a-4206-5626c1c01c0e,2,Male,40
5eebdeb5-1f9e-f60a-4206-5626c1c01c0e,2,Female,48
5eebdeb8-6170-e0c9-d3a9-2a0e6fc8ab47,2,Male,73
5eebdeb8-6170-e0c9-d3a9-2a0e6fc8ab47,2,Male,7
5eebdeb8-6170-e0c9-d3a9-2a0e6fc8ab47,2,Female,7
5eebdeb8-c115-f524-9f03-cb66df7defda,2,Male,86
5eebdeb8-c115-f524-9f03-cb66df7defda,2,Female,55
5eebdeb8-c115-f524-9f03-cb66df7defda,2,Female,45
5eebdeb8-fd62-3bd0-f925-e2ee157bce48,2,Female,72
5eebdeb8-fd62-3bd0-f925-e2ee157bce48,2,Male,56
5eebdeb8-fd62-3bd0-f925-e2ee157bce48,2,Female,56
5eebdebb-fff6-361e-18ca-fe1e00bd98e6,2,Male,50
5eebdebb-fff6-361e-18ca-fe1e00bd98e6,2,Male,35
5eebdebb-fff6-361e-18ca-fe1e00bd98e6,2,Female,26
5eebdebc-7250-1840-a0f8-b5996ead44f3,2,Female,35
5eebdebd-08ee-ae90-d056-89cf218fd82c,2,Female,40
5eebdebe-f2b0-c476-6423-a9cd8af93c65,2,Female,25
5eebdebe-f2b0-c476-6423-a9cd8af93c65,2,Female,25
5eebdebe-f2b0-c476-6423-a9cd8af93c65,2,Female,65
5eebdec0-122a-49e8-280f-fc2d729c825d,2,Female,35
5eebdec0-122a-49e8-280f-fc2d729c825d,2,Male,27
5eebdec0-66b2-af84-44ed-6deead24daaa,2,Female,48
5eebdec0-66b2-af84-44ed-6deead24daaa,2,Male,35
5eebdec0-66b2-af84-44ed-6deead24daaa,2,Male,58
5eebdec1-5af2-b798-3fef-4000cd3f63b3,2,Female,33
5eebdec1-5af2-b798-3fef-4000cd3f63b3,2,Male,28
5eebdec1-5af2-b798-3fef-4000cd3f63b3,2,Male,76
5eebdec2-1c78-56cb-e604-94049bc5b38c,2,Female,30
5eebdec2-1c78-56cb-e604-94049bc5b38c,2,Female,40
5eebdec2-1c78-56cb-e604-94049bc5b38c,2,Male,75
5eebdec3-f4e6-0d7d-715e-ea1ade14bf55,2,Female,8
5eebdeca-3202-7b9e-b798-d1a2341c61ce,2,Female,25
5eebdeca-3202-7b9e-b798-d1a2341c61ce,2,Female,30
5eebdeca-3202-7b9e-b798-d1a2341c61ce,2,Female,40
5eebdecb-1c96-1488-6abe-800ef85a333b,2,Male,40
5eebdecb-1c96-1488-6abe-800ef85a333b,2,Female,20
5eebdecb-1c96-1488-6abe-800ef85a333b,2,Female,40
5eebdecb-eabf-40f7-0061-5b46886bb6c1,2,Male,40
5eebdecc-a256-cd1b-7456-ebc054440006,2,Female,70
5eebdecc-d115-3cd6-9a63-f87ebc2431e3,2,Female,60
5eebdece-0395-8057-b9b9-29845d7dd32c,2,Female,35
5eebded3-51d9-c74f-da8a-69d703d58eb4,2,Female,1
5eebded3-51d9-c74f-da8a-69d703d58eb4,2,Female,3
5eebded4-387a-6a7e-c75e-2cffb9e215ab,2,Male,40
5eebded4-9260-f819-29e1-693e0849120b,2,Male,35
5eebded4-9260-f819-29e1-693e0849120b,2,Male,35
5eebded4-c6e2-2230-a01e-aba4f6b5e66b,2,Female,75
5eebded4-c6e2-2230-a01e-aba4f6b5e66b,2,Female,65
5eebded4-c6e2-2230-a01e-aba4f6b5e66b,2,Male,30
5eebded5-e1bf-3f3f-1b2e-13dd81622c66,2,Male,11
5eebded5-e1bf-3f3f-1b2e-13dd81622c66,2,Male,9
5eebded6-97df-799b-9611-ad3d3e29ff6c,2,Male,15
5eebded6-97df-799b-9611-ad3d3e29ff6c,2,Male,15
5eebded6-97df-799b-9611-ad3d3e29ff6c,2,Female,12
5eebded7-b5df-8664-de99-4559f439e549,2,Female,60
5eebded8-4c94-721d-5d39-2da1cc773923,2,Female,25
5eebded8-4c94-721d-5d39-2da1cc773923,2,Male,20
5eebded8-4c94-721d-5d39-2da1cc773923,2,Female,25
5eebded9-2673-6593-6368-5a4b7b2269cd,2,Male,22
5eebded9-2673-6593-6368-5a4b7b2269cd,2,Female,24
5eebdede-df06-b75d-e283-abb8e57bdde6,2,Female,35
5eebdede-df06-b75d-e283-abb8e57bdde6,2,Male,7
5eebdedf-5c65-5cf4-4fef-846c95ca203c,2,Male,35
5eebdedf-5c65-5cf4-4fef-846c95ca203c,2,Female,50
5eebdedf-5c65-5cf4-4fef-846c95ca203c,2,Male,32
5eebdedf-5d81-90d0-0031-bf9941f0cc8b,2,Female,73
5eebdedf-d30c-0697-c825-0c9a8d713ab7,2,Male,4
5eebdedf-d30c-0697-c825-0c9a8d713ab7,2,Male,4
5eebdee7-1ec3-34dc-209b-40ef214f91bd,2,Female,33
5eebdee7-474b-66be-a6a1-4712c2735598,2,Female,48
5eebdee7-474b-66be-a6a1-4712c2735598,2,Female,69
5eebdee7-474b-66be-a6a1-4712c2735598,2,Female,65
5eebdee9-1539-719d-b7ea-ce5761332300,2,Male,4
5eebdee9-1539-719d-b7ea-ce5761332300,2,Male,39
5eebdeee-1592-7fa7-fe9d-58122df9c39a,2,Female,2
5eebdeef-8115-0cbb-a735-75d31a6daeb6,2,Female,30
5eebdeef-8115-0cbb-a735-75d31a6daeb6,2,Male,30
5eebdef0-21ab-0e5b-7d13-c08cb58a1ab8,2,Male,20
5eebdef0-21ab-0e5b-7d13-c08cb58a1ab8,2,Female,10
5eebdef0-21ab-0e5b-7d13-c08cb58a1ab8,2,Male,15
5eebdef1-af9a-ae27-dd75-2ab0a27ef4a9,2,Female,35
5eebdef1-af9a-ae27-dd75-2ab0a27ef4a9,2,Female,40
5eebdef4-3614-ec98-4f87-84aff8ff32a7,2,Male,33
5eebdef4-f4d1-c191-99e3-59112998f38b,2,Female,32
5eebdef6-a3b2-5be7-5d39-8bb8139ed0c9,2,Male,43
5eebdef6-a3b2-5be7-5d39-8bb8139ed0c9,2,Female,13
5eebdef6-a3b2-5be7-5d39-8bb8139ed0c9,2,Female,9
5eebdef8-0f53-3460-500b-2308d82ec2ed,2,Male,34
5eebdef8-0f53-3460-500b-2308d82ec2ed,2,Male,23
5eebdef8-0f53-3460-500b-2308d82ec2ed,2,Female,32
5eebdefd-be96-4d91-821e-b3f7a01f53a4,2,Male,53
5eebdf00-3adb-35c7-b516-fdb575002236,2,Male,40
5eebdf00-3adb-35c7-b516-fdb575002236,2,Male,30
5eebdf00-3adb-35c7-b516-fdb575002236,2,Female,22
5eebdf00-fc0e-dee4-a8ae-6b48deadf300,2,Female,33
5eebdf01-40a0-1ee9-ebfa-fec55931f246,2,Female,30
5eebdf01-40a0-1ee9-ebfa-fec55931f246,2,Female,41
5eebdf01-40a0-1ee9-ebfa-fec55931f246,2,Female,30
5eebdf06-6dc1-bb68-a05e-c6c335ce2a5e,2,Female,26
5eebdf06-6dc1-bb68-a05e-c6c335ce2a5e,2,Female,48
5eebdf06-6dc1-bb68-a05e-c6c335ce2a5e,2,Female,29
5eebdf07-1520-e5d8-978c-86ac43c1b2b9,2,Male,32
5eebdf0d-cd21-9baa-d163-0f33eebf387b,2,Male,25
5eebdf0d-cd21-9baa-d163-0f33eebf387b,2,Female,25
5eebdf11-1bb4-e1fe-7128-d84a6963f8ce,2,Female,25
5eebdf11-1bb4-e1fe-7128-d84a6963f8ce,2,Male,38
5eebdf11-1bb4-e1fe-7128-d84a6963f8ce,2,Male,36
5eebdf12-19d1-567e-7230-18e45fd1802a,2,Male,30
5eebdf15-7952-ade9-e310-c748681d198e,2,Male,30
5eebdf1a-e9c7-7c6a-bb3b-f1551565c5e8,2,Male,39
5eebdf1a-e9c7-7c6a-bb3b-f1551565c5e8,2,Male,39
5eebdf1a-e9c7-7c6a-bb3b-f1551565c5e8,2,Female,34
5eebdf20-1894-2772-02e5-fb510b911b13,2,Female,54
5eebdf20-1894-2772-02e5-fb510b911b13,2,Male,62
5eebdf20-1894-2772-02e5-fb510b911b13,2,Female,53
5eebdf21-fe51-d6cc-ccbd-37eda43e7496,2,Female,1
5eebdf21-fe51-d6cc-ccbd-37eda43e7496,2,Female,12
5eebdf21-fe51-d6cc-ccbd-37eda43e7496,2,Male,1
5eebdf27-dd88-597d-1a2f-6e50e7df6633,2,Female,31
5eebdf27-dd88-597d-1a2f-6e50e7df6633,2,Male,12
5eebdf27-dd88-597d-1a2f-6e50e7df6633,2,Female,10
5eebdf2d-7665-973b-ea8b-7f8d571f37c4,2,Male,45
5eebdf31-e3b8-8fdf-ba3e-94df701877f1,2,Male,40
5eebdf34-9af3-d233-8e49-e36cccf85646,2,Male,43
5eebdf34-9af3-d233-8e49-e36cccf85646,2,Male,33
5eebdf34-9af3-d233-8e49-e36cccf85646,2,Female,26
5eebdf34-eed9-7515-81f4-d1b7f7b440e2,2,Male,29
5eebdf34-eed9-7515-81f4-d1b7f7b440e2,2,Male,32
5eebdf36-0749-ed18-4d46-a078cdd9494d,2,Female,30
5eebdf36-0749-ed18-4d46-a078cdd9494d,2,Female,55
5eebdf36-0749-ed18-4d46-a078cdd9494d,2,Female,50
5eebdf38-511c-0d00-1b8b-382e5b869dd2,2,Female,45
5eebdf38-511c-0d00-1b8b-382e5b869dd2,2,Female,75
5eebdf38-511c-0d00-1b8b-382e5b869dd2,2,Male,57
5eebdf39-0f30-05f6-cd08-e572b0c4b811,2,Male,65
5eebdf39-0f30-05f6-cd08-e572b0c4b811,2,Female,63
5eebdf3b-22ff-d211-0175-192abb6d54d0,2,Male,48
5eebdf3b-22ff-d211-0175-192abb6d54d0,2,Female,38
5eebdf3e-661d-abfa-1289-4f13abbb1d84,2,Male,29
5eebdf3e-661d-abfa-1289-4f13abbb1d84,2,Male,30
5eebdf3e-661d-abfa-1289-4f13abbb1d84,2,Male,38
5eebdf41-389f-0768-6a4d-cbd700ba6faa,2,Female,20
5eebdf41-389f-0768-6a4d-cbd700ba6faa,2,Female,20
5eebdf41-389f-0768-6a4d-cbd700ba6faa,2,Female,15
5eebdf42-8d78-e5ab-d1b3-ed174ea5afe6,2,Male,30
5eebdf48-4868-1c9b-0a3c-d408d7ff8e8e,2,Female,33
5eebdf4d-38d6-9ffe-6e56-c5a6016d29ce,2,Male,25
5eebdf4d-38d6-9ffe-6e56-c5a6016d29ce,2,Female,20
5eebdf4d-38d6-9ffe-6e56-c5a6016d29ce,2,Female,25
5eebdf55-165f-2558-235b-5a5916d42ba5,2,Male,56
5eebdf55-7c6c-9f24-9112-35d30224d013,2,Female,22
5eebe397-b851-a1e8-45cb-4150a767102d,2,Female,24
5eebe397-b851-a1e8-45cb-4150a767102d,2,Male,50
5eebe397-b851-a1e8-45cb-4150a767102d,2,Female,45
5eebe3df-7334-2fe1-3738-0a9dfbdf050a,2,Female,75
5eebe3df-7334-2fe1-3738-0a9dfbdf050a,2,Female,72
5eebe3df-7334-2fe1-3738-0a9dfbdf050a,2,Female,86
5eebe3e8-4328-dde9-e797-a3033bf0abd3,2,Male,16
5eebe3f4-8f65-fd28-2e45-7bd20032451a,2,Male,58
5eebe3f4-8f65-fd28-2e45-7bd20032451a,2,Female,47
5eebe3f4-8f65-fd28-2e45-7bd20032451a,2,Male,55
5eebe3f8-b043-327f-7eda-b6509198fd1e,2,Female,87
5eebe40d-3166-6bf2-dff0-bdc754d3909d,2,Female,85
5eebe415-e4cd-757c-0656-5048be82da42,2,Female,53
5eebe415-e4cd-757c-0656-5048be82da42,2,Male,26
5eebe427-9f29-0e70-2265-afc91067ac47,2,Male,39
5eebe427-9f29-0e70-2265-afc91067ac47,2,Male,35
5eebe427-9f29-0e70-2265-afc91067ac47,2,Male,39
5eebe439-cbb1-00d8-c146-94081f19a2d3,2,Female,26
5eebe43f-2459-ba2c-82d2-29f4c30a3ece,2,Male,35
5eebe43f-2459-ba2c-82d2-29f4c30a3ece,2,Female,40
5eebe441-86fa-8415-d99f-19dd68121692,2,Male,45
5eebe441-86fa-8415-d99f-19dd68121692,2,Male,35
5eebe441-86fa-8415-d99f-19dd68121692,2,Female,30
5eebe446-1703-73ee-f1fd-f874de397bc9,2,Female,46
5eebe446-1703-73ee-f1fd-f874de397bc9,2,Male,5
5eebe458-b2e3-0681-9719-d1c1c842a533,2,Male,50
5eebe458-b2e3-0681-9719-d1c1c842a533,2,Female,60
5eebe45f-6528-2f18-11ff-4bf1445a2164,2,Male,25
5eebe45f-6528-2f18-11ff-4bf1445a2164,2,Female,26
5eebe45f-6528-2f18-11ff-4bf1445a2164,2,Male,24
5eebe469-ff48-8b4a-0a3e-2e476c5c7d81,2,Female,30
5eebe469-ff48-8b4a-0a3e-2e476c5c7d81,2,Female,55
5eebe487-e65f-6a8f-ad33-92721dd3419c,2,Female,58
5eebe487-e65f-6a8f-ad33-92721dd3419c,2,Male,62
5eebe487-e65f-6a8f-ad33-92721dd3419c,2,Female,61
5eebe499-5bf0-af11-fd97-ca0947b736c8,2,Male,22
5eebe499-5bf0-af11-fd97-ca0947b736c8,2,Female,35
5eebe4b8-c76d-9db6-ff26-e28d516bcc16,2,Male,39
5eebe4c2-17c2-b322-9907-0d001760ceef,2,Female,61
5eebe4f3-79e8-72d9-5b68-4c33f04eb058,2,Female,20
5eebe548-a38b-52f4-e069-6b851db29264,2,Male,38
5eebe548-a38b-52f4-e069-6b851db29264,2,Male,26
5eebe548-a38b-52f4-e069-6b851db29264,2,Female,24
5eebe5f7-fef6-d1f1-78a9-c48e508d5ac8,2,Male,22
5eebe5fa-ac49-1cf0-c715-fdfdc2925950,2,Male,55
5eebe5fa-ac49-1cf0-c715-fdfdc2925950,2,Female,29
5eebe5fa-ac49-1cf0-c715-fdfdc2925950,2,Female,19
5eebe609-74bc-a42e-2821-8843c6621e2a,2,Female,40
5eebe609-74bc-a42e-2821-8843c6621e2a,2,Female,40
5eebe618-5b88-760e-736c-7b357ed32dbd,2,Male,25
5eebe635-81d6-0102-5fef-367b6c630d06,2,Male,8
5eebe635-81d6-0102-5fef-367b6c630d06,2,Male,4
5eebe635-81d6-0102-5fef-367b6c630d06,2,Male,35
5eebe64f-8e48-951e-a349-9408c58949d1,2,Male,30
5eebe64f-8e48-951e-a349-9408c58949d1,2,Male,34
5eebe64f-8e48-951e-a349-9408c58949d1,2,Female,27
5eebe658-94c0-a027-b1ed-61dd66203a32,2,Male,78
5eebe658-94c0-a027-b1ed-61dd66203a32,2,Male,78
5eebe658-94c0-a027-b1ed-61dd66203a32,2,Male,78
5eebe685-b3e6-11ab-3000-716cabf06a0e,2,Female,11
5eebe685-b3e6-11ab-3000-716cabf06a0e,2,Female,11
5eebe685-b3e6-11ab-3000-716cabf06a0e,2,Female,11
5eebe693-86f4-10ca-7c2d-5048c9d513fb,2,Male,18
5eebe693-86f4-10ca-7c2d-5048c9d513fb,2,Female,30
5eebe693-86f4-10ca-7c2d-5048c9d513fb,2,Female,25
5eebe6a9-f810-9f03-e7c9-e994bf84be98,2,Female,18
5eebe6ae-ad43-e686-c1e4-9660f28ad268,2,Male,43
5eebe6ae-ad43-e686-c1e4-9660f28ad268,2,Male,37
5eebe737-4c38-f1e6-b77f-1dd746c2b5df,2,Female,26
5eebe755-476d-d4c6-dd29-5de8c721af95,2,Female,60
5eebe755-476d-d4c6-dd29-5de8c721af95,2,Female,60
5eebe755-476d-d4c6-dd29-5de8c721af95,2,Female,30
5eebe756-c227-9606-ab2a-b4ceea951feb,2,Female,60
5eebe76d-05e6-8089-5060-c2c24149aa38,2,Male,74
5eebe76d-05e6-8089-5060-c2c24149aa38,2,Male,54
5eebe76f-6768-6c3a-038e-0b80ac3014f7,2,Male,4
5eebe76f-6768-6c3a-038e-0b80ac3014f7,2,Male,2
5eebe76f-6768-6c3a-038e-0b80ac3014f7,2,Male,40
